,experiment,node_id,label,loss,count,std,mean,var,hop,min,max,outliers,window,KmeansLabels
212,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,100.0,0,0.0,0.0,0.0,4,714,7865,0,25,0
213,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,100.0,0,0.0,0.0,0.0,4,714,7865,0,25,0
214,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,92.0,2,3273.9043968937153,3589.0,10718450.0,4,714,7865,0,25,0
215,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,28.000000000000004,18,1648.9209236401548,1900.2777777777774,2718940.212418301,4,714,7865,1,25,0
216,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
217,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
218,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
219,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
220,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
221,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
222,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
223,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
224,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
225,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
226,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
227,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
228,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
229,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
230,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
231,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
232,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
233,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
234,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
235,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
236,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
237,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
238,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
239,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
240,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
241,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
242,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
243,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
244,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
245,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
246,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
247,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
248,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
249,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
250,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
251,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
252,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,96.0,1,0.0,291.0,0.0,1,212,2341,0,25,0
253,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,96.0,1,0.0,321.0,0.0,1,212,2341,0,25,0
254,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,72.0,7,207.7417123440044,417.4285714285714,43156.619047619046,1,212,2341,0,25,0
255,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,76.0,6,594.6705530515754,880.6666666666665,353633.06666666665,1,212,2341,0,25,0
256,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
257,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
258,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
259,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
260,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
261,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
262,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
263,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
264,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
265,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
266,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
267,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
268,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
269,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
270,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
271,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
272,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,1,228,1770,0,25,0
273,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,1,228,1770,0,25,0
274,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,1,228,1770,0,25,0
275,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,96.0,1,0.0,759.0,0.0,1,228,1770,0,25,0
276,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
277,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
278,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
279,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
280,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
281,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
282,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
283,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
284,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
285,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
286,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
287,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
288,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,4,2707,8188,0,25,0
289,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,4,2707,8188,0,25,0
290,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,96.0,1,0.0,3630.0,0.0,4,2707,8188,0,25,0
291,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,96.0,1,0.0,2707.0,0.0,4,2707,8188,0,25,0
292,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,96.0,1,0.0,2320.0,0.0,2,759,5907,0,25,0
293,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,2,759,5907,0,25,0
294,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,2,759,5907,0,25,0
295,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,88.0,3,446.92318504787073,2313.6666666666665,199740.33333333328,2,759,5907,0,25,0
296,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,3,3165,9673,0,25,0
297,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,96.0,1,0.0,9673.0,0.0,3,3165,9673,0,25,0
298,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,88.0,3,2743.0656815565562,6268.333333333332,7524409.333333334,3,3165,9673,0,25,0
299,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,3,3165,9673,0,25,0
300,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,2,676,8677,0,25,0
301,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,2,676,8677,0,25,0
302,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,96.0,1,0.0,8677.0,0.0,2,676,8677,0,25,0
303,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,2,676,8677,0,25,0
304,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25,0
305,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25,0
306,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25,0
307,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,25,0
308,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,88.0,3,2955.327787798391,2661.333333333333,8733962.333333332,1,356,5993,0,25,0
309,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,92.0,2,1656.751188320081,2311.5,2744824.5,1,356,5993,0,25,0
310,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,96.0,1,0.0,2928.0,0.0,1,356,5993,0,25,0
311,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,96.0,1,0.0,1050.0,0.0,1,356,5993,0,25,0
312,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
313,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
314,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
315,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
316,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,96.0,1,0.0,1.0,0.0,10,1,1,0,25,0
317,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
318,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
319,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,25,0
320,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,3,3804,8723,0,25,0
321,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,96.0,1,0.0,5680.0,0.0,3,3804,8723,0,25,0
322,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,3,3804,8723,0,25,0
323,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,3,3804,8723,0,25,0
